"ID"	"ENTREZID"	"SYMBOL"	"GENENAME"	"logFC"	"P.Value"	"adj.P.Val"	"GSM11625"	"GSM11757"	"GSM11758"	"GSM11759"	"GSM11760"	"GSM11761"	"GSM11762"	"GSM11763"	"GSM11764"	"GSM11765"	"GSM11766"	"GSM11767"	"GSM11768"	"GSM11769"	"GSM11770"	"GSM11771"	"GSM11772"	"GSM11773"	"GSM11774"	"GSM11775"	"GSM11776"	"GSM11777"	"GSM11778"	"GSM11779"	"GSM68108"	"GSM68109"
"3555"	"U27699_at"	"6539"	"SLC6A12"	"solute carrier family 6 member 12"	0.236367011753569	0.355574347073505	0.708084890492594	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	87.38	20	20	20	20	20	20
"3556"	"U27768_at"	"5999"	"RGS4"	"regulator of G protein signaling 4"	-1.05453917838126	0.138545205321743	0.511538112282934	195.48	55.13	79.89	38.94	20	59.42	20	165.29	45.01	134.17	20	20	20	175.34	123.59	20	34.7	49.4	20	20	20	36.58	95.4	20	20	20
"3557"	"U27831_at"	"84867"	"PTPN5"	"protein tyrosine phosphatase non-receptor type 5"	0.422760056520653	0.687945765607294	0.919458963182497	520.74	20	552.56	238.56	193.85	314.43	180.57	252.43	232.37	20	20	215.36	846.41	231.13	281.58	353.15	292.37	490.74	468.55	20	518.29	251.24	20	294.97	468.5592814	468.5592814
"3558"	"U28014_at"	"837"	"CASP4"	"caspase 4"	1.25611911781441	0.112746208301043	0.469544147976592	132.99	20	42.05	31.64	71.24	20	28.25	20	56.52	65.58	26.87	20	78.85	130.7	145.25	73.17	360.69	150.76	20	161.95	20	160.98	201.96	250.23	20	20
"3559"	"U28015_at"	"838"	"CASP5"	"caspase 5"	0.747615827517691	0.141026758211173	0.513865069608394	20	20	20	20	66.52	20	20	20	20	20	20	20	38.1	63.76	59.88	20	35.07	20	20	20	20	46.34	202.65	20	20	20
"3560"	"U28042_at"	"1662"	"DDX10"	"DEAD-box helicase 10"	0.390189372152438	0.543910271197749	0.836548926557401	20	120.84	20	118.46	20	110.17	42.04	47.61	79.55	44.55	51.76	104.47	20	159.4	87.91	85.29	106.3	43.05	166.53	50.21	43.97	52.44	219.37	151.4	166.5306333	166.5306333
"3561"	"U28043_at"	"6550"	"SLC9A3"	"solute carrier family 9 member A3"	-0.469485130409267	0.0747185615612485	0.398854529080957	20	73.51	20	20	20	20	20	20	20	20	20	47.14	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"3562"	"U28049_at"	"6909"	"TBX2"	"T-box transcription factor 2"	-0.602176228337851	0.110481582639536	0.463744374658856	158.62	415.44	186.71	327	110.73	241.39	192.29	397.96	267.96	336.45	270.79	222.87	287.37	361.84	143.97	101.85	127.37	193.02	197.58	116.14	228.97	168.3	205.44	73.95	197.5803074	197.5803074
"3563"	"U28055_at"	"11223"	"MST1L"	"macrophage stimulating 1 like (pseudogene)"	0.96236632234545	0.166905455579141	0.545042940451507	20	20.04	20	20	145.45	34.66	104.76	20	20	76.1	57.24	20	20	20	20	20	77.4	20	20	289	44.47	20	20	107.33	20	20
"3564"	"U28150_at"	"225"	"ABCD2"	"ATP binding cassette subfamily D member 2"	0.808803136939043	0.175308104142439	0.553309012387121	20	20	20	20	20	37.13	20	26.95	64.89	62.58	20	73.93	151.35	20	20	38.72	20	54.33	78.06	20	40.17	20	20	186.29	78.0633663	78.0633663
"3565"	"U28249_at"	"5349"	"FXYD3"	"FXYD domain containing ion transport regulator 3"	0.267489372148548	0.415997794146522	0.747530636934016	20	22.27	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	135.14	20	20	20	20	20	20
"3566"	"U28251_cds2_at"	"169841"	"ZNF169"	"zinc finger protein 169"	-8.88178419700125e-16	0.999999999999985	0.999999999999999	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"3567"	"U28281_at"	"6344"	"SCTR"	"secretin receptor"	0.219482578176144	0.786291412207861	0.967879809192833	20	223.31	88.31	20	95.85	66.84	70.99	119.47	79.55	150.2	20	42.85	458.66	117.95	20	20	41.24	20	163.46	46.37	20	147.57	110.73	113.84	163.4606298	163.4606298
"3568"	"U28368_at"	"3400"	"ID4"	"inhibitor of DNA binding 4"	-2.03653801842052	0.0286910705636127	0.286218271515588	135.39	320.21	80.74	358.65	137.81	69.32	496.93	450.96	211.44	129.17	138.87	30	20	20	20	108.65	112.11	33.36	100.56	20	20	20	20	20	100.5681974	100.5681974
"3569"	"U28369_at"	"7869"	"MIR6872"	"semaphorin 3B"	-1.80213735019946	0.0258358697666333	0.279900930808668	455.05	438.83	381.83	477.12	488.34	313.19	272.93	239.85	161.19	245.32	395.23	215.9	371.87	20	20	106.58	238.94	113.75	234.25	153.7	543.75	20	142.06	127.53	234.2583212	234.2583212
"3570"	"U28386_at"	"3838"	"KPNA2"	"karyopherin subunit alpha 2"	1.35999068965374	0.0540983249366866	0.356049662420543	181.86	110.26	117.74	153.36	169.53	154.74	206.08	156.31	85.83	141.18	222.5	62.68	2012.3	387.34	332.55	529.8	309.09	282.31	468.12	91.98	855.89	180.5	146.94	1015.46	468.1243642	468.1243642
"3571"	"U28413_at"	"1161"	"ERCC8"	"ERCC excision repair 8, CSA ubiquitin ligase complex subunit"	0.0805377017113358	0.882175064465478	0.999999999999999	20	23.94	20	70.59	38.15	48.27	37.21	44.01	20	20	34.34	20	106.55	20	20.38	22.02	20	74.19	20	20	53.56	157.33	20	20	20	20
"3572"	"U28488_s_at"	"719"	"C3AR1"	"complement C3a receptor 1"	-0.404964127265834	0.35297576576139	0.708084890492594	20.02	78.52	27.75	20	20	20	20	20	23.02	20	20	95.36	20	20	20	20	64.87	22.4	20	20	20	20	20	67.27	20	20
"3573"	"U28686_at"	"5935"	"RBM3"	"RNA binding motif protein 3"	-0.481392085653297	0.41870296153967	0.750099607668067	299.62	144.23	349.87	201.23	101.09	151.02	139.91	205.71	147.59	119.66	138.87	173.04	138.83	341.12	98.1	635.19	462.45	141.39	276.6	20	369.17	109.76	263.94	178.11	276.6073137	276.6073137
"3574"	"U28687_at"	"7712"	"ZNF157"	"zinc finger protein 157"	0.468873837811011	0.360043083778634	0.709463996476686	54.47	208.27	125.31	75.46	208.72	84.17	85.46	134.75	53.38	307.91	130.41	216.97	683.23	132.3	147.8	73.76	63.96	113.59	105.84	137.98	157.05	85.37	48.74	110.51	105.8468978	105.8468978
"3575"	"U28727_at"	"5069"	"PAPPA"	"pappalysin 1"	-8.88178419700125e-16	0.999999999999985	0.999999999999999	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"3576"	"U28749_s_at"	"8091"	"HMGA2"	"high mobility group AT-hook 2"	0.651274952874467	0.403862083876152	0.736204204493118	20	20	20	20	77	20	20	20	21.98	1116.99	20	20	20	105.2	20	20	57.42	20	20	20	20	20	20	27.37	20	20
"3577"	"U28758_s_at"	"2904"	"GRIN2B"	"glutamate ionotropic receptor NMDA type subunit 2B"	0.0531430829877042	0.900260297051377	0.999999999999999	44.06	20	37.84	20	118.74	68.08	27.56	20	20	20	20	20	20	20	20	69.32	33.61	20	20	20	20	20	20	20	20	20
"3578"	"U28811_at"	"2734"	"GLG1"	"golgi glycoprotein 1"	-2.20493189648601	0.0875560544876283	0.422859726509779	528.75	957.85	455	1087.32	338.84	693.23	20	935.16	370.54	823.1	957.22	776.29	20	2269.88	217.87	69.62	429.74	97.86	240.44	20	142.01	20	1354.53	20	240.4409671	240.4409671
"3579"	"U28831_at"	"400986"	"ANKRD36C"	"ankyrin repeat domain 36C"	-0.592125244514217	0.444185770886664	0.765448053113175	110.55	85.2	89.99	116.03	29.08	115.12	20	190.44	27.21	48.56	20	92.68	190.87	151.43	256.1	26.6	90.67	20	115.38	20	20	197.57	90.53	20	115.389492	115.389492
"3580"	"U28833_at"	"1827"	"RCAN1"	"regulator of calcineurin 1"	-0.543911826371012	0.30622153789175	0.681571265970052	107.35	61.81	84.1	105.48	20	87.89	53.76	73.66	58.61	22.02	74.66	20	168.47	86.07	146.52	37.84	128.1	54.17	45.7	20	35.37	20	34.12	30.54	45.70041294	45.70041294
"3581"	"U28963_at"	"2874"	"GPS2"	"G protein pathway suppressor 2"	-1.02335581662502	0.0335665374186949	0.298561083765531	510.33	633.18	412.95	547.71	265.63	443.17	314.29	567.74	460.56	464.62	451.48	250.19	313.3	746	643.44	187.88	273.11	138.53	196.86	83.88	203.84	523.21	421.33	139.39	196.8639733	196.8639733
"3582"	"U29091_at"	"8991"	"SELENBP1"	"selenium binding protein 1"	-0.846073339331576	0.447096590037446	0.767613634195742	178.65	129.19	114.38	309.15	149.02	20	142.67	41.32	20	814.59	1172.75	118.39	20	379.37	356.76	80.12	168.99	262.92	20	20	53.56	142.69	20	20	20	20
"3583"	"U29171_at"	"1453"	"CSNK1D"	"casein kinase 1 delta"	-0.786433821044771	0.0437190669438053	0.328780324168168	655.33	740.67	480.23	807.37	370.47	909.87	614.79	877.67	599.78	629.34	472.38	542.17	477.18	734.84	691.86	212.12	288.92	152.03	736.5	279.96	311.8	278.07	551.56	508.98	736.502363	736.502363
"3584"	"U29175_at"	"6597"	"SMARCA4"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"	0.458526470967231	0.477292757066006	0.788150094302566	337.28	149.8	217.83	987.51	420.84	607.82	639.6	690.82	809.13	170.22	134.89	220.19	1451.67	436.76	248.45	676.29	474.81	908.41	270.33	127.45	846.79	206.11	637.22	1405.25	270.3308621	270.3308621
"3585"	"U29195_at"	"4885"	"NPTX2"	"neuronal pentraxin 2"	2.05524869795987	0.110490090111272	0.463744374658856	20	20	20	20	153.79	33.42	161.97	183.26	122.46	20	20	62.14	73.56	20	68.8	42.86	24.16	20	1918.89	306.25	51.41	215.87	20	20	1918.897148	1918.897148
"3586"	"U29343_at"	"3161"	"HMMR"	"hyaluronan mediated motility receptor"	0.745354345834892	0.0747974458201668	0.398854529080957	20	20	20	38.13	132.8	20	20	24.25	20	20.02	50.77	20	56.62	20	49.69	20	29.61	71.17	36.3	20	20	20	20	31.71	36.30279117	36.30279117
"3587"	"U29463_s_at"	"1534"	"CYB561"	"cytochrome b561"	-0.189621180791333	0.767660470493074	0.958933052920776	47.26	82.97	20	20	20	20	20	20	20	87.11	56.24	20	39.51	63.76	49.69	20	20	20	66.59	20	119.86	107.32	264.63	34.05	66.59349219	66.59349219
"3588"	"U29589_at"	"1131"	"CHRM3"	"cholinergic receptor muscarinic 3"	0.378450433709364	0.428831726243599	0.757500132172299	20	20	22.7	20	20	20	20	20	20	20	20	20	281.9	20	20	20	20	20	20	20	20	48.78	20	20	20	20
"3589"	"U29615_at"	"1118"	"CHIT1"	"chitinase 1"	0.54793631753354	0.371947396217031	0.714962496578787	20	20	20	40.57	225.2	20	20	20	20	52.06	44.79	20	20	20	20	20	20	20	20	266.16	20	20	20	20	20	20
"3590"	"U29656_at"	"4832"	"NME3"	"NME/NM23 nucleoside diphosphate kinase 3"	-0.099356539808408	0.835689661785701	0.988359767356888	522.34	424.35	509.67	538.79	321.9	461.74	430.08	396.16	373.68	590.29	481.34	617.71	188.22	849.61	1349.32	131.26	548.58	346.81	521.05	1095.52	431.17	1040.33	919.27	187.96	521.0563409	521.0563409
"3591"	"U29680_at"	"597"	"BCL2A1"	"BCL2 related protein A1"	1.22494544405784	0.0321525967401265	0.296783539441089	20	26.73	31.11	20	20	56.94	20	20	38.72	20	24.88	20	185.93	78.1	57.33	67.4	43.24	25.1	26.8	169.57	108.78	62.2	20	58.09	26.80283595	26.80283595
"3592"	"U29700_at"	"269"	"AMHR2"	"anti-Mullerian hormone receptor type 2"	-1.07648529420979	0.12487411852057	0.488428604247297	596.85	1227.39	425.57	525.8	360.98	557.06	305.33	113.19	107.81	821.6	489.31	788.08	575.79	801.79	800.16	284.41	126.65	102.62	105.16	399.79	426.87	802.5	611.45	485.78	105.1646748	105.1646748
"3593"	"U29725_at"	"5598"	"MAPK7"	"mitogen-activated protein kinase 7"	-1.36644046615445	0.173644054652974	0.550929319939474	23.23	132.54	140.45	108.73	20	155.97	102.69	20	20	20	20	89.46	20	30.28	20	27.64	678.69	20	20	20	21.98	786.65	140.67	20	20	20
"3594"	"U29943_s_at"	"1993"	"ELAVL2"	"ELAV like RNA binding protein 2"	-0.24368375394872	0.498898641670462	0.804891322440124	20	85.2	28.59	20	20	20	20	20	20	20	20	20	20	46.22	34.4	28.38	20	20	45.17	20	20	42.68	20	20	45.17169012	45.17169012
"3595"	"U29953_rna1_at"	"5176"	"SERPINF1"	"serpin family F member 1"	-1.30097195942424	0.146690245338991	0.522745656479668	2506.79	1857.24	2382.69	2940.64	882.26	748.94	678.2	524.62	958.81	1646.2	2960.77	956.3	440.49	3647.12	50.96	1439.65	609.82	4366.99	2165.19	1267.16	141.35	368.32	1176.94	3027.53	2165.196705	2165.196705
"3596"	"U30185_at"	"4987"	"OPRL1"	"opioid related nociceptin receptor 1"	-8.88178419700125e-16	0.999999999999998	0.999999999999999	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	156.58	20	20
"3597"	"U30245_at"	"4332"	"MNDA"	"myeloid cell nuclear differentiation antigen"	0.306454437133534	0.382249235834056	0.723020525765883	20	20	20	20	20	20	20	20	20	20	40.31	20	135.3	20	20	20	20	20	20	20	20	20	20	20	20	20
"3598"	"U30246_at"	"6558"	"SLC12A2"	"solute carrier family 12 member 2"	-0.40543788205522	0.516567940519428	0.817399582665676	20	34.52	59.71	121.71	20	38.37	114.41	105.1	37.68	76.1	20	178.4	20	76.51	20	58.98	57.96	37.96	20	59.79	45.29	37.8	174.1	89.97	20	20
"3599"	"U30255_at"	"5226"	"PGD"	"phosphogluconate dehydrogenase"	-0.187275758033072	0.847605488228164	0.992815843701243	20	231.66	20	163.9	20	173.3	77.88	51.2	94.2	359.48	238.43	637	176.23	79.7	137.6	26.01	43.06	20	20	258.53	20	152.45	142.76	295.14	20	20
"3600"	"U30313_at"	"318"	"NUDT2"	"nudix hydrolase 2"	1.99996775544977	0.0129715427839143	0.229888166987922	20	20	20	111.97	152.25	95.32	77.88	91.63	20	104.13	20	20	83.44	20	157.99	180.19	353.6	187.14	48.92	276.31	20	131.71	51.53	301.98	48.92391659	48.92391659
"3601"	"U30521_at"	"9315"	"NREP"	"neuronal regeneration related protein"	0.14063634658938	0.876552701090166	0.999999999999999	959.77	245.59	745.16	561.51	49.92	927.2	2314.44	1512.79	1232.01	1057.91	1010.98	797.72	145.71	2593.47	551.7	1501.74	2022.07	1760.26	1267.27	185.91	533.34	606.14	66.85	752.87	1267.271854	1267.271854
"3602"	"U30610_at"	"3824"	"KLRD1"	"killer cell lectin like receptor D1"	-0.320584771146718	0.688185694070758	0.919458963182497	157.82	20	42.89	96.56	20	100.27	113.03	106.9	130.84	194.76	112.99	57.32	20	162.59	187.29	20	29.07	46.7	210.25	20	20	20	306.42	82.46	210.2525995	210.2525995
"3603"	"U30825_at"	"8683"	"GATC"	"serine and arginine rich splicing factor 9"	-0.164418458802727	0.835376103596659	0.988359767356888	652.93	176.53	480.23	300.23	255.85	391.18	358.4	397.96	390.43	104.64	901.47	165	20	1082.34	368.22	309.98	810.06	394.78	803.18	218.96	285.18	285.39	1944.4	819.98	803.1811331	803.1811331
"3604"	"U30827_s_at"	"6430"	"SRSF5"	"serine and arginine rich splicing factor 5"	-1.4063271456903	0.0655903021390793	0.38108152923129	600.05	528.49	366.69	742.46	378.66	394.89	515.54	680.93	471.03	675.9	629.68	309.12	255.44	261.41	531.31	331.12	400.3	210.34	83.52	20	187.14	575.65	1258.43	183.29	83.52115027	83.52115027
"3605"	"U30828_at"	"6431"	"SRSF6"	"serine and arginine rich splicing factor 6"	0.159756727410122	0.678162063116789	0.913624261770223	20	20	20	20	20	96.55	20	20	24.07	20	20	20	20	20	21.66	22.02	20	20	20	45.44	36.37	65.85	64.76	20	20	20
"3606"	"U30872_at"	"1063"	"CENPF"	"centromere protein F"	0.898159139600547	0.217490059335178	0.597128981652623	83.31	25.06	100.08	41.38	266.34	20	56.51	112.29	105.72	275.86	117.47	118.93	216.8	20	333.82	195.27	75.41	90.39	62.8	34.12	196.4	228.06	169.23	347.89	62.80715456	62.80715456
"3607"	"U30888_at"	"9097"	"USP14"	"ubiquitin specific peptidase 14"	-1.52222759856465	0.0192247447197294	0.256878707903589	317.25	624.27	560.97	406.52	391.08	159.69	154.38	258.72	321.35	427.07	400.21	373.41	171.82	529.21	439.58	171.17	86.85	145.04	104.82	20	234.1	393.93	358.65	385.45	104.8235633	104.8235633
"3608"	"U30894_at"	"6448"	"SGSH"	"N-sulfoglucosamine sulfohydrolase"	1.09817621803534	0.020727855891976	0.262392447175389	185.06	255.61	179.14	118.46	236.06	464.22	504.51	557.86	543.26	379	211.55	203.58	309.24	970.75	157.99	173.54	677.05	356.5	754.9	478.58	535.82	210.99	368.4	321.34	754.9053283	754.9053283
"3609"	"U30930_at"	"7368"	"UGT8"	"UDP glycosyltransferase 8"	-1.06002418925186	0.261364561632466	0.643365210352026	112.16	446.07	20	215.03	20	141.12	20	114.98	104.67	177.73	110.5	184.83	747.26	84.48	81.54	46.86	26.34	20	40.06	73.97	215.08	340.27	20	20	40.06354543	40.06354543
"3610"	"U30999_at"	"214"	"ALCAM"	"activated leukocyte cell adhesion molecule"	2.54595104704569	0.00284968863763033	0.138366046247681	72.1	20	128.68	192.31	470.09	217.87	138.53	261.41	42.91	57.07	140.37	185.9	660.47	180.12	161.81	1330.41	1758.41	482.48	218.17	348.95	220.71	1334.26	688.06	91.14	218.1749141	218.1749141
"3611"	"U31099_at"	"5729"	"PTGDR"	"prostaglandin D2 receptor"	-1.3344045064113	0.0782925259503197	0.402185301783925	23.23	267.86	63.07	189.06	63.9	100.27	20	135.64	30.35	20	20	20	110.25	20	20	20	20	20	20	274.81	20	20	20	36.22	20	20
"3612"	"U31116_at"	"6443"	"SGCB"	"sarcoglycan beta"	0.245458806029474	0.526892025135884	0.825573777546252	20	35.08	20	23.53	72.29	20	20	20	20	62.08	20	20	26.28	20	99.38	20	20	20	20	20	20	20	20	20	20	20
"3613"	"U31120_rna1_at"	"3596"	"IL13"	"interleukin 13"	2.19491028877851	0.0151332832906042	0.246054690933699	20	78.52	20	98.18	191.47	112.65	31.7	20	48.15	257.84	52.26	20	382.98	467.04	468.88	142.94	164.63	130.27	41.07	174.29	300.72	680.54	277.17	91.14	41.07835214	41.07835214
"3614"	"U31176_at"	"2671"	"GFER"	"growth factor, augmenter of liver regeneration"	0.621013950343157	0.1482578353835	0.525499897516816	233.93	287.35	226.24	228.01	450.44	281	246.74	234.46	232.37	448.6	156.3	270.01	322.82	634.42	466.33	406.81	332.89	391.13	128.21	480.77	737.35	542.72	530.67	407.48	128.2152843	128.2152843
"3615"	"U31201_cds1_at"	"3918"	"LAMC2"	"laminin subunit gamma 2"	0.274908491738309	0.353355813450408	0.708084890492594	20	20	20	20	20	20	20	20	20	20	20	20	111.13	20	20	20	20	20	20	20	20	20	20	20	20	20
"3616"	"U31201_cds2_s_at"	"3918"	"LAMC2"	"laminin subunit gamma 2"	-8.88178419700125e-16	0.999999999999996	0.999999999999999	20	20	20	20	20	40.85	20	20	20	20	20	48.21	20	20	20	20	20	20	20	20	20	20	20	20	20	20
"3617"	"U31215_s_at"	"2911"	"GRM1"	"glutamate metabotropic receptor 1"	0.195857327350565	0.778163614211486	0.963058984138482	20	103.58	20	20	20	20	20	20	20	20	20	20	20	192.87	189.84	30	20	20	20	20	20	35.36	213.8	20	20	20
"3618"	"U31216_s_at"	"2911"	"GRM1"	"glutamate metabotropic receptor 1"	0.646209951838241	0.297973260416695	0.675730148142658	20	20	20	20	20	20	20	20	20	40.55	20	20	20	109.98	98.1	20	20	20	20	41.77	20	126.84	205.44	20	20	20
"3619"	"U31248_at"	"7727"	"ZNF174"	"zinc finger protein 174"	0.664963450320349	0.270692028667036	0.647362950654111	39.25	212.17	77.37	135.5	180.71	273.58	119.92	141.93	239.7	226.3	67.69	88.39	169.88	205.62	81.54	178.42	134.46	189.53	41.41	481.41	143	268.31	311.99	107	41.41946364	41.41946364
"3620"	"U31342_at"	"4924"	"NUCB1"	"nucleobindin 1"	-0.876934879273446	0.462109017599644	0.777907507388316	348.49	299.05	275.86	1204.16	40.29	1184.69	552.07	1017.81	628.04	200.76	163.76	20	1695.29	1123.78	803.98	82.78	123.38	20	177.77	970.87	71.42	1106.19	1263.3	48.91	177.7787849	177.7787849
"3621"	"U31382_at"	"2786"	"GNG4"	"G protein subunit gamma 4"	-0.556846644319174	0.401838764149537	0.73475238562189	120.97	85.2	148.86	183.38	69.57	158.45	108.2	148.22	79.55	142.19	20	53.57	434.84	124.33	73.9	105.54	110.29	74.19	66.2	20	249.14	392.71	348.9	150.57	66.20121396	66.20121396
"3622"	"U31383_at"	"2790"	"DNAJC25-GNG10"	"G protein subunit gamma 10"	1.20396769423362	0.140940142663183	0.513865069608394	330.07	59.58	249.79	332.68	380.8	354.04	452.13	353.04	214.58	20	153.81	224.47	1098.85	219.97	252.28	1009.93	771.18	1489.23	99.25	367.11	764.96	262.21	245.13	820.81	99.25491811	99.25491811
"3623"	"U31384_at"	"2791"	"GNG11"	"G protein subunit gamma 11"	-0.245684756877464	0.541845874291112	0.834278109358826	571.21	289.58	367.53	421.94	293.53	330.52	246.74	579.42	465.8	515.19	452.47	231.44	393.56	585	123.59	742.66	234.95	293.27	275.95	482.17	789.43	554.92	823.16	727.16	275.950674	275.950674
"3624"	"U31449_at"	"7104"	"TM4SF4"	"transmembrane 4 L six family member 4"	0.0878666997645814	0.779800354044469	0.963309285228377	32.84	20	20	20	20	20	20	20	20	20	20	20	20	31.88	66.25	20	20	20	20	20	37.19	63.42	20	20	20	20
"3625"	"U31501_at"	"9513"	"FXR2"	"FMR1 autosomal homolog 2"	-0.797792893167489	0.380597940564405	0.722008503423316	287.61	713.38	265.77	449.53	367.99	355.28	380.45	296.45	295.18	534.71	294.68	825.58	456.9	1012.2	805.26	149.44	47.24	20	174.39	485.85	20	687.86	773.72	302.31	174.3932533	174.3932533
"3626"	"U31556_at"	"1875"	"E2F5"	"E2F transcription factor 5"	-1.00601389183193	0.0905785141367345	0.427755799118433	130.58	62.92	234.65	55.98	20	123.79	33.77	97.02	20	20	95.57	58.93	60.5	111.58	78.99	53.8	94.48	25.1	82.07	20	25.46	110.98	89.14	44.23	82.07142641	82.07142641
"3627"	"U31628_at"	"3601"	"IL15RA"	"interleukin 15 receptor subunit alpha"	-1.06621821285028	0.20561450083115	0.585675832308155	36.05	22.27	20	262.9	20	259.96	146.8	20	69.08	110.14	189.65	421.63	20	20	40.77	20	20	20	20	20	20	20	22.28	20	20	20
"3628"	"U31799_at"	"6490"	"PMEL"	"premelanosome protein"	0.189798581780078	0.453273781429774	0.771396108310501	20	20	20	20	20	20	20	20	20	20	20	20	20	65.35	20	20	20	20	20	20	46.45	20	20	20	20	20
"3629"	"U31814_at"	"3066"	"HDAC2"	"histone deacetylase 2"	0.00533424985198838	0.992749462198198	0.999999999999999	354.9	106.92	291.84	157.41	145.69	320.62	317.04	205.71	141.31	111.14	228.47	219.11	405.38	122.73	233.16	383.6	591.83	238.62	350.56	20	290.8	270.75	175.49	157.08	350.5688142	350.5688142
"3630"	"U31875_at"	"10202"	"DHRS2"	"dehydrogenase/reductase 2"	0.917752304531087	0.171807622265733	0.549797424499484	31.24	355.29	169.05	260.47	340.65	410.99	249.5	259.61	232.37	197.76	251.87	320.37	1085.09	307.64	25.48	344.72	333.25	527.6	293.5	211.19	664.44	165.86	529.97	308.66	293.5093884	293.5093884
"3631"	"U31903_s_at"	"1388"	"ATF6B"	"activating transcription factor 6 beta"	-0.945797029979355	0.407482550711924	0.738972576617249	802.74	898.27	737.59	610.19	779.57	439.46	393.55	728.55	760.98	1648.7	667.01	1256.32	723.98	1625.9	119.76	379.61	506.79	346.33	20	1486.78	785.46	604.92	1444.37	223.19	20	20
"3632"	"U31929_s_at"	"190"	"NR0B1"	"nuclear receptor subfamily 0 group B member 1"	-0.582752720661344	0.436975680519882	0.763024554616511	145	450.52	154.75	188.25	231.77	84.17	126.12	98.81	167.47	703.94	299.66	285.01	226.86	414.44	279.03	52.18	50.33	38.28	227.68	143.34	100.18	440.28	451.28	20	227.6833971	227.6833971
"3633"	"U31930_at"	"1854"	"DUT"	"deoxyuridine triphosphatase"	0.552135396234371	0.149929898408169	0.528080447922691	789.93	258.39	608.07	567.19	1270.45	328.05	552.07	578.52	309.83	311.41	406.68	301.62	938.49	475.01	563.17	879.25	1047.56	994.04	750.29	364.93	1121.24	825.68	686.67	503.97	750.2917953	750.2917953
"3634"	"U31973_s_at"	"5146"	"PDE6C"	"phosphodiesterase 6C"	-0.119000352330543	0.659321722904895	0.907754772064635	20	20	20	35.7	20	20	20	21.56	20	20	20	74.46	20	35.06	20	20	20	20	20	20	20	30.49	20	20	20	20
"3635"	"U31986_at"	"8092"	"ALX1"	"ALX homeobox 1"	0.808807872322285	0.252656620667729	0.636479834605391	213.1	141.45	152.22	99.8	389.86	84.17	79.26	20	105.72	337.45	90.09	135.54	1359.76	398.5	359.3	90.17	87.22	202.55	155.93	252.73	140.03	502.48	492.36	248.89	155.9305935	155.9305935
